Source File,TF-IDF Vector Index
BBC_stopword_clean.xlsx,700
BBC_stopword_clean.xlsx,701
BBC_stopword_clean.xlsx,702
BBC_stopword_clean.xlsx,703
BBC_stopword_clean.xlsx,704
BBC_stopword_clean.xlsx,705
BBC_stopword_clean.xlsx,706
BBC_stopword_clean.xlsx,707
BBC_stopword_clean.xlsx,708
BBC_stopword_clean.xlsx,709
BBC_stopword_clean.xlsx,710
BBC_stopword_clean.xlsx,711
BBC_stopword_clean.xlsx,712
BBC_stopword_clean.xlsx,713
BBC_stopword_clean.xlsx,714
BBC_stopword_clean.xlsx,715
BBC_stopword_clean.xlsx,716
BBC_stopword_clean.xlsx,717
BBC_stopword_clean.xlsx,718
BBC_stopword_clean.xlsx,719
BBC_stopword_clean.xlsx,720
BBC_stopword_clean.xlsx,721
BBC_stopword_clean.xlsx,722
BBC_stopword_clean.xlsx,723
BBC_stopword_clean.xlsx,724
BBC_stopword_clean.xlsx,725
BBC_stopword_clean.xlsx,726
BBC_stopword_clean.xlsx,727
BBC_stopword_clean.xlsx,728
BBC_stopword_clean.xlsx,729
BBC_stopword_clean.xlsx,730
BBC_stopword_clean.xlsx,731
BBC_stopword_clean.xlsx,732
BBC_stopword_clean.xlsx,733
BBC_stopword_clean.xlsx,734
BBC_stopword_clean.xlsx,735
BBC_stopword_clean.xlsx,736
BBC_stopword_clean.xlsx,737
BBC_stopword_clean.xlsx,738
BBC_stopword_clean.xlsx,739
BBC_stopword_clean.xlsx,740
BBC_stopword_clean.xlsx,741
BBC_stopword_clean.xlsx,742
BBC_stopword_clean.xlsx,743
BBC_stopword_clean.xlsx,744
BBC_stopword_clean.xlsx,745
BBC_stopword_clean.xlsx,746
BBC_stopword_clean.xlsx,747
BBC_stopword_clean.xlsx,748
BBC_stopword_clean.xlsx,749
BBC_stopword_clean.xlsx,750
BBC_stopword_clean.xlsx,751
BBC_stopword_clean.xlsx,752
BBC_stopword_clean.xlsx,753
BBC_stopword_clean.xlsx,754
BBC_stopword_clean.xlsx,755
BBC_stopword_clean.xlsx,756
BBC_stopword_clean.xlsx,757
BBC_stopword_clean.xlsx,758
BBC_stopword_clean.xlsx,759
BBC_stopword_clean.xlsx,760
BBC_stopword_clean.xlsx,761
BBC_stopword_clean.xlsx,762
BBC_stopword_clean.xlsx,763
BBC_stopword_clean.xlsx,764
